Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
diy-nail-salon-glitter-set-for-girls,"DIY Nail Salon Glitter Set for Girls","THE PACKAGE INCLUDES: 1 work station, 4 sets of nails, 4 nail paints, nail adhesive stickers, brush, decorative nail stickers, emery board, glitter powder, shaker, toe separator, bead and glue DESIGNED FOR LITTLE GIRLS: This nail salon set is designed for your girls to set up a salon game at home and throw a mani pedi session at home with her friends UNLEASH YOUR CHILD’S CREATIVITY MAKES A GREAT GIFT: This arts and crafts set is perfect for a special present. Give a unique gift that will be enjoyed and appreciated and not left in the closet. Perfect gift for birthdays, Christmas, holidays, get well, or any occasion. For little boys and girls of all ages",Deepika,,,false,,,,,shopify,5,continue,70.00,65.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYNailSalonGlitterSetforGirls_ca2dd3eb-8198-4b9a-bd25-c96d937dee31_1080x1080_pad_ffffff.jpg.jpg?v=1650622421
diy-crystal-tattoo-and-jewellery-set-for-girls,"DIY Crystal Tattoo and Jewellery Set for Girls","GET CREATIVE: Bring out your child’s creativity with the DIY Jewellery Set PACKAGE INCLUDES: 11 crystal tattoos, beads , workstation and instruction manual. EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCASSIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,65.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYCrystalTattooandJewellerySetforGirls_966d76d1-03e4-418b-ae45-39d6a6322610_1080x1080_pad_ffffff.jpg.jpg?v=1650621806
diy-wrist-band-crafts-craft-set-for-girls,"DIY Wrist Band Crafts - Craft Set For Girls","GET CREATIVE: Bring out your child’s creativity with the DIY Wrist Band Kit. PACKAGE INCLUDES: 7 wrist bands, beads, stickers and gum, work station EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,65.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYWristBandCrafts-CraftSetForGirls_1c5046b2-8bdf-494c-8b84-4aab5d7204e3_1080x1080_pad_ffffff.jpg.jpg?v=1650622629
sailor-uniform-kids-costume,"Sailor Uniform Kids Costume","A high quality of woven cotton will form an Sailor costume which you will wear to act as desired character.",Sharjah,,,false,,,,,shopify,3,continue,89.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/SailorCostume_4cd7535f-f81a-4fee-9d76-5bf952693189_1080x1080_pad_ffffff.jpg.jpg?v=1647591599
sailor-uniform-kids-costume,"Sailor Uniform Kids Costume","A high quality of woven cotton will form an Sailor costume which you will wear to act as desired character.",Sharjah,,,false,,,,,shopify,3,continue,89.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/SailorCostume_4cd7535f-f81a-4fee-9d76-5bf952693189_1080x1080_pad_ffffff.jpg.jpg?v=1647591599
sailor-uniform-kids-costume,"Sailor Uniform Kids Costume","A high quality of woven cotton will form an Sailor costume which you will wear to act as desired character.",Sharjah,,,false,,,,,shopify,3,continue,89.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/SailorCostume_4cd7535f-f81a-4fee-9d76-5bf952693189_1080x1080_pad_ffffff.jpg.jpg?v=1647591599
sailor-uniform-kids-costume,"Sailor Uniform Kids Costume","A high quality of woven cotton will form an Sailor costume which you will wear to act as desired character.",Sharjah,,,false,,,,,shopify,3,continue,89.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/SailorCostume_4cd7535f-f81a-4fee-9d76-5bf952693189_1080x1080_pad_ffffff.jpg.jpg?v=1647591599
diy-unicorn-jewellery-box-for-girl,"DIY Unicorn Jewellery box for Girls","DIY JEWELLERY BOX: Kids can decorate their own mosaic unicorn jewellery box. Use the adhesive mosaic tiles and follow the pattern on the box. It’s a great DIY box for your girls for storing all their everyday jewellery essentials. Suitable for 3+ age. PACKAGE INCLUDES: Includes 300 foam stickers and 58 gem stickers. MATERIAL: card, foam and plastic gem stickers BOX DIMENSIONS: 25cm x 29cm x 6cm. PERFECT GIFT: Unicorn DIY Jewellery box is a perfect gift for your little girls.",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYUnicornJewelleryboxforGirls_6efd55d1-c72f-40ab-b4b9-cff198ec6cf5_1080x1080_pad_ffffff.jpg.jpg?v=1650616915
diy-mould-and-paint-fridge-magnet-for-boys-girls-glitter-fairy,"DIY Mould and Paint Fridge Magnet for Boys/ Girls - Glitter Fairy","GET CREATIVE: Bring out your child’s creativity with JADE Mould and Paint Kit. Choose from the 6 designs and turn them into fun fridge magnets and badges PACKAGE INCLUDES: Mould of 6 assorted designs, plaster powder, magnet, stirring rod, mixing cup, 6 set paints and paint brush EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYMouldandPaintFridgeMagnetforBoysGirls-GlitterFairy_e22857be-53f3-4ac0-b661-18052b3543d8_1080x1080_pad_ffffff.jpg.jpg?v=1650622398
diy-mould-and-paint-fridge-magnet-for-boys-girls-cupcake,"DIY Mould and Paint Fridge Magnet for Boys/ Girls - Cupcake","GET CREATIVE: Bring out your child’s creativity with JADE Mould and Paint Kit. Choose from the 6 designs and turn them into fun fridge magnets and badges PACKAGE INCLUDES: Mould of 6 assorted designs, plaster powder, magnet, stirring rod, mixing cup, 6 set paints and paint brush EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYMouldandPaintFridgeMagnetforBoysGirls-Cupcake_c9e4a4f4-4fe8-4d4c-874b-a48159f2489e_1080x1080_pad_ffffff.jpg.jpg?v=1650622373
diy-glow-in-the-dark-mould-and-paint-fridge-magnet-for-boys-girls-space,"DIY Glow in the Dark Mould and Paint Fridge Magnet for Boys/ Girls - SPACE","GET CREATIVE: Bring out your child’s creativity with the DIY Glow in the Dark Fridge Magnet. Choose from the 6 designs and turn them into fun fridge magnets and badges PACKAGE INCLUDES: 1 mould with 6 designs, 1 paint strip, 6 magnets,2 pins, 1 paint brush, 2 bags of fine quality plaster and detailed instructions EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,1,continue,70.00,59.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYGlowintheDarkMouldandPaintFridgeMagnetforBoysGirls-SPACE_919c19f5-3c78-43d3-a908-a0a79624e13b_1080x1080_pad_ffffff.jpg.jpg?v=1645787548
diy-glow-in-the-dark-mould-and-paint-fridge-magnet-for-boys-girls-dinosaur,"DIY Glow in the Dark Mould and Paint Fridge Magnet for Boys/ Girls - Dinosaur","GET CREATIVE: Bring out your child’s creativity with the DIY Glow in the Dark Fridge Magnet. Choose from the 6 designs and turn them into fun fridge magnets and badges PACKAGE INCLUDES: 1 mould with 6 designs, 1 paint strip, 6 magnets,2 pins, 1 paint brush, 2 bags of fine quality plaster and detailed instructions EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,59.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYGlowintheDarkMouldandPaintFridgeMagnetforBoys_Girls-DINOSAUR_5f88b75e-8f3f-411f-9247-dff13d38202f_1080x1080_pad_ffffff.jpg.jpg?v=1650621995
diy-mosaic-digital-paste-creative-jewellery-box-square-shape-box,"DIY Mosaic Digital Paste Creative Jewellery Box - SQUARE SHAPE BOX","DIY Jewellery Box: The creative set allows you to create your own individual box in which every girl can store her jewelry or other treasures. PACKAGE INCLUDES:1 box with instructions, 6 sheets of stickers, 1 set of rhinestones in the shape of a circle, heart and flower and glue Educational set for younger children, perfectly develops the child's artistic abilities giving a lot of joy and fun GIFT OPTION: It's a great idea for a creative gift that will stand out from other toys. AGE: Suitable for 5+ years",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYMosaicdigitalpastecreativeJewelleryBox_99d61bb2-f546-4771-b580-e0d3d8a3e4dc_1080x1080_pad_ffffff.jpg.jpg?v=1650622305
diy-mosaic-digital-paste-creative-jewellery-box,"DIY Mosaic Digital Paste Creative Jewellery Box - HEART SHAPE BOX","DIY Jewellery Box: The creative set allows you to create your own individual box in which every girl can store her jewelry or other treasures. PACKAGE INCLUDES:1 box with instructions, 6 sheets of stickers, 1 set of rhinestones in the shape of a circle, heart and flower and glue Educational set for younger children, perfectly develops the child's artistic abilities giving a lot of joy and fun GIFT OPTION: It's a great idea for a creative gift that will stand out from other toys. AGE: Suitable for 5+ years",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYMosaicdigitalpastecreativeJewelleryBox1_8a830264-855c-4cd8-a4ad-ad7332cc5697_1_1080x1080_pad_ffffff.jpg.jpg?v=1647938200
diy-mosaic-digital-paste-creative-picture-frame,"DIY Mosaic Digital Paste Creative Picture Frame","DIY Fashion Picture Frame: The creative set allows you to create your own individual box in which every girl can store her jewelry or other treasures. PACKAGE INCLUDES:1 box with instructions, 6 sheets of stickers, 1 set of rhinestones in the shape of a circle, heart and flower and glue Educational set for younger children, perfectly develops the child's artistic abilities giving a lot of joy and fun GIFT OPTION: It's a great idea for a creative gift that will stand out from other toys. AGE: Suitable for 5+ years",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYMosaicdigitalpastecreativePictureFrame_662f9a99-1834-4fa7-9c08-a4e01deff2a1_1080x1080_pad_ffffff.jpg.jpg?v=1650622336
diy-car-mould-and-paint-fridge-magnet-craft-kit,"DIY Car Mould and Paint Fridge Magnet Craft Kit","CREATE YOUR OWN UNIQUE TILE: Attach them to tiles and apply magnets to hang them on any metal surface. PACKAGE INCLUDES: This magnetic tile art set includes 8 tiles, magnets, a paint strip and brush. SIZE: Each tile measures 2*2 inches, making them attractive gifts for friends or family UNLEASH YOUR CHILD’S CREATIVITY – JADE DIY tile magnet kit helps your kid develop important life skills & sparks imagination for hours of hands-on educational play HOME DÉCOR: Tiles make ideal fridge art, or can be safely attached to a locker door for a unique personal touch. Age: Recommended for ages 5 years and above",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYCarMouldandPaintFridgeMagnetCraftKit_ccde1b96-99ee-475d-969a-b7e18d92d33c_1080x1080_pad_ffffff.jpg.jpg?v=1650621742
diy-tile-art-kit-diy-fridge-magnet-craft-kit-do-it-yourself-crafts-for-kids,"DIY Tile Art Kit- DIY Fridge Magnet Craft Kit- Do it yourself Crafts for Kids","CREATE YOUR OWN UNIQUE TILE: Attach them to tiles and apply magnets to hang them on any metal surface. PACKAGE INCLUDES: This magnetic tile art set includes 8 tiles, magnets, a paint strip and brush. SIZE: Each tile measures 2*2 inches, making them attractive gifts for friends or family UNLEASH YOUR CHILD’S CREATIVITY – JADE DIY tile magnet kit helps your kid develop important life skills & sparks imagination for hours of hands-on educational play HOME DÉCOR: Tiles make ideal fridge art, or can be safely attached to a locker door for a unique personal touch. Age: Recommended for ages 5 years and above",Deepika,,,false,,,,,shopify,5,continue,70.00,58.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYTileArtKit-DIYFridgeMagnetCraftKit-DoityourselfCraftsforKids_98f6abf3-0498-4493-aa22-afe469657f43_1080x1080_pad_ffffff.jpg.jpg?v=1650622528
diy-hand-print-plaster-impressions-kit-do-it-yourself-crafts-for-kids,"DIY Hand Print Plaster Impressions kit – Do it Yourself Crafts for Kids","PACKAGE CONTAINS: 6 plaster bags, a plastic mould with a diameter of approx. 21.5 cm, Paints, brush, stirrer and instruction manual. Making an imprint in clay is also great fun for parents and a child. UNLEASH YOUR CHILD’S CREATIVITY – JADE DIY hand print kit helps your kid develop important life skills & sparks imagination for hours of hands-on educational play GIFT SET: Perfect Gift for your Child",Deepika,,,false,,,,,shopify,5,continue,70.00,65.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYHandPrintPlasterImpressionskit_DoitYourselfCraftsforKids_e74b9579-42aa-4da2-89a1-28c424bff6f2_1080x1080_pad_ffffff.jpg.jpg?v=1650622077
diy-glow-in-the-dark-sand-art-kit-glow-sand-art-supplies-craft-kit,"DIY Glow in the Dark Sand Art Kit- Glow Sand Art Supplies Craft Kit","Glow in the Dark Sand Art Set creates hours of fun with glow in the dark sand. Glow sand art set is great for sensory play. Create beautiful sand art that glow in the dark at night PACKAGE INCLUDES: 4 sand Art Bottles with Caps, 2 Glow Sand (Green & Pink), 4 Colors of Sand, 1 Plastic Funnel, 1 Design Tool It’s easy and fun to make your own decorative sand bottles. Then put on display and enjoy. Perfect for kid’s parties, projects as well as for bedroom decor",Deepika,,,false,,,,,shopify,3,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYGlowintheDarkSandArtKit-GlowSandArtSuppliesCraftKit_95354a1f-66dc-4daa-b8cf-d957986a9e82_1080x1080_pad_ffffff.jpg.jpg?v=1650622022
diy-sand-art-kit-sand-art-supplies-craft-kit-4-sand-art-bottles-with-6-colour-sands,"DIY Sand Art Kit- Sand Art Supplies Craft Kit- 4 Sand Art Bottles with 6 Colour Sands","CREATE STUNNING SAND ART: All in one super sand art activity set lets your child create incredible DIY rainbow sand masterpieces at home, school & more PACKAGE INCLUDES: 4 sand art bottles with caps, 6 colour of sands, 1 plastic funnel, 1 design tool. the set comes with an instruction manual. UNLEASH YOUR CHILD’S CREATIVITY – JADE DIY sand art kit helps your kid develop important life skills & sparks imagination for hours of hands-on educational play AMAZING GIFT IDEA – Give a Unique Gift for a Son, Daughter, Nephew, Niece, Granddaughter or Grandson; Perfect Present for Holiday, Xmas or Birthday Party. Not suitable for children under 3 year",Deepika,,,false,,,,,shopify,5,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYSandArtKit-SandArtSuppliesCraftKit-4SandArtBottleswith6ColourSands_129c8f2c-84ea-49d2-bba5-6932011f6f02_1080x1080_pad_ffffff.jpg.jpg?v=1650622504
diy-glass-painting-set-glass-painting-craft-kit-for-boys-girls,"DIY Glass Painting Set – Glass Painting Craft Kit for Boys/ Girls","GET CREATIVE: Bring out your child’s creativity with JADE DIY Glass Painting Set PACKAGE INCLUDES: 3 Bottles in different sizes, 6 colours and 1 brush EDUCATIONAL PROPERTIES: This set has various educational properties as it enhances the child’s creativity, hand eye coordination. AGE: Suitable for 5+ Years PERFECT GIFT FOR ALL OCCASIONS: They'll make for great gifts for friends and family.",Deepika,,,false,,,,,shopify,5,continue,70.00,65.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/DIYGlassPaintingSet_GlassPaintingCraftKitforBoysandGirls_c0f5f3ba-fd1a-4c36-bc58-1b1720f12abf_1080x1080_pad_ffffff.jpg.jpg?v=1650621837
magnetic-jigsaw-puzzles-toy-crazy-face-dress-up-game-for-imagination-play,"Magnetic Jigsaw Puzzles Toy - Crazy Face Dress Up Game for Imagination Play","PACKAGE INCLUDES: 12 Cards, 80 pcs magnetic sheets PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The package includes 12 card faces; kids can create their desired funny face by using the magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game. PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticJigsawPuzzlesToy-CrazyFaceDressUpGameforImaginationPlay_a166bd23-fa9b-4947-9703-dd4284d0c481_1080x1080_pad_ffffff.jpg.jpg?v=1645787598
magnetic-jigsaw-puzzles-toy-matching-cloth-magnet-game-play,"Magnetic Jigsaw Puzzle Toy - Matching Cloth Magnet Game Play","PACKAGE INCLUDES: 15 Cards, 66 pcs magnetic sheets PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The package includes 15 card figures; kids can dress up the figures using the 66 pcs magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination. BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game. PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticJigsawPuzzlesToy-MatchingClothMagnetGamePlay_0970af26-8177-4203-8e59-b0c9c92eb38a_1080x1080_pad_ffffff.jpg.jpg?v=1645787603
magnetic-collage-puzzles-toy-powerful-boy-magnet-collage-game-play,"Magnetic Collage Puzzle Toy - Powerful Boy Game Play","PACKAGE INCLUDES: 8 Cards, 42 pcs magnetic sheets PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The Powerful Boy Magnetic Puzzle package includes 8 card figures; kids can dress up the figures according to their imagination using the 42 pcs magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination. BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game. PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticcollagePuzzlesToy-PowerfulBoyMagnetCollageGamePlay_409197d4-97c7-40be-90ea-d5814c62cae8_1080x1080_pad_ffffff.jpg.jpg?v=1645787607
magnetic-collage-puzzles-toy-stage-show-magnet-collage-game-play,"Magnetic Collage Puzzle Toy - Stage Show Game Play","PACKAGE INCLUDES: 8 Cards, 42 pcs magnetic sheets PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The Stage Show Magnetic Puzzle package includes 8 card figures; kids can dress up the figures according to their imagination using the 42 pcs magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination. BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game. PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticcollagePuzzlesToy-StageShowMagnetCollageGamePlay_e7ca48f0-ce6c-4176-bc39-525e22c1360f_1080x1080_pad_ffffff.jpg.jpg?v=1645787609
magnetic-collage-puzzles-toy-women-and-pet-magnet-collage-game-play,"Magnetic Collage Puzzle Toy - Women and Pet Game Play","PACKAGE INCLUDES: 8 Cards, 42 pcs magnetic sheets PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The Women and Pet magnetic collage includes 8 cards and 42 magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination. BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticcollagePuzzlesToy-WomenandPetMagnetCollageGamePlay_e63edf62-c732-4723-85e3-9f9f729c7254_1080x1080_pad_ffffff.jpg.jpg?v=1645787613
magnetic-collage-puzzles-toy-delicious-dessert-magnet-collage-game-play,"Magnetic Collage Puzzle Toy - Delicious Dessert Game Play","PACKAGE INCLUDES: 12 cards and 52 magnetic sheets. PERFECT GAME: Magnetic puzzle game is a great activity for kids while travelling, outdoors or simply at home. This game keeps the kid quiet and busy. It comes in a nicely packed box which makes it convenient to carry around. IMPROVED HAND EYE COORDINATION AND CREATIVITY: The Delicious Dessert magnet collage includes 12 cards and 52 magnetic sheets. This game increases the visual perceptual skill by paying attention to each detail. It also increases the hand and eye coordination in kids. It also helps kids explore their imagination. BRAIN DEVELOPMENT AND FINE MOTOR SKILLS: Magnetic Educational Toys stimulates the child’s brain and it also helps in developing motor skills by playing matching activity game. PERFECT GIFT: Perfect gift to your little ones.",Deepika,,,false,,,,,shopify,1,continue,83.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/MagneticcollagePuzzlesToy-DeliciousDessertMagnetCollageGamePlay_09eb677a-b6e2-4176-b1be-26ee8fce7a47_1080x1080_pad_ffffff.jpg.jpg?v=1645787618
wooden-stacking-games-monkeys-interlock-toys-balancing-blocks-games,"Wooden Stacking Games Monkeys Interlock Toys Balancing Blocks Games","GREAT EDUCATIONAL TOYS: Connect the monkeys blocks together while keeping the monkey balanced, improve child’s fine motor skills, hand-eye coordination, problem solving skills and independent thinking. CUTE DESIGN: classic stacking toys include 16 pieces colorful Smiling monkeys, interlock each other hand in hands, stacking them while keep them in balance, will be challenging and increase more fun and happy. HIGH QUALITY: completely safe material, 100% safe solid wood pieces and water paint without toxic, suitable size of stacking blocks with round corner, exceed international toy safety standard, and you kids deserve it. PORTABLE GIFTS : Wonderful toys for kids, eye-catching color and right size for toddler’s tinny hand, easy to carry when you are travel and really perfect as a birthdays gift, Children’s Day Present, Christmas souvenirs or rewards etc. PARENTS FRIENDLY : though they original designed for 36 months or elder infants, this kinds of toys still can be an entertainment toys for all ages, parents can teach your child to play and participate in the game, enjoy the time together.",Deepika,,,false,,,,,shopify,2,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/WoodenStackingGamesMonkeysInterlockToysBalancingBlocksGames_7903af06-2843-4356-befc-b122e5e74abb_1080x1080_pad_ffffff.jpg.jpg?v=1645787625
wooden-number-train-for-kids,"Wooden Number Train For Kids","Made of durable wood with non-toxic water based paint. The long digital train has a train head, a train tail and ten small wooden trains with colorful 0-9 numbers on the top. Each train has 4 sliding wheels which glide easily. It helps kids learn about colors and numbers, besides, developing child's fine motor and hand-eye coordination skills. Easy to assemble, just hook them up. Perfect size for little hands to play. Recommended for age 3 years old and up. Perfect for playroom, classroom and etc.",Deepika,,,false,,,,,shopify,2,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/WoodenNumberTrainForKids6_4199e15a-030f-4359-aa5f-ecf12dc04ea8_1080x1080_pad_ffffff.jpg.jpg?v=1645787630
wooden-shape-sorting-stacking-toy,"Wooden Shape Sorting & Stacking Toy","QUALITY ASSURANCE - Environmental protection safety, the use of high quality wood, environmental protection water-based paint, safety and non-toxic, mommy assured. ADOPT HIGH QUALITY CRAFT - Protect baby safety, make delicate product attentively, give you high quality toy. The edges are smooth and won't hurt the baby's delicate skin. SHAPE MATCHING - The wooden base have different Numbers of columns according to different shapes, baby can pair the geometric shapes with the column in their hands. They can identify the shape and count the holes in the column to train their forebrain and hand-eye coordination ability.the cognitive simple geometric shapes, and the relationship between the blocks and set column, simultaneously exercises the baby hand eye coordination ability and logical thinking ability. GEOMETRIC SHAPE COGNITION - These pieces of wood are made up of geometric figures with different colors. Not only let the child know all kinds of colors, but also let the child have a preliminary understanding of geometric figures. Enrich the baby's knowledge, and analyze the different roles of different geometric shapes in real life.",Deepika,,,false,,,,,shopify,10,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/WoodenShapeSorting_StackingToy4_09f55384-ea26-4142-af5c-57682e05f9d8_1080x1080_pad_ffffff.jpg.jpg?v=1645787636
masks-extension-hook-5pcs-white,"Masks Extension Hook 5Pcs Black","Hook design-- A non-slip groove design is used to make the ear strap difficult to drop or move. Three adjustable levels-- 3 levels of adjustable non-slip ear hooks, suitable for most people, including children and adults. Safe Material -- Made of durable PC plastic material, non-toxic and durable. Non-slip and wear-resistant, comfortable to wear; easy to clean and can be washed repeatedly. Function -- Wearing this ear hook extender can help you release ear pressure and change the support position without rubbing your ears, thus reducing the ear pain caused by extending the ear line. Widely used -- Portable, small but practical, super easy and convenient to wear,Light and portable,easy to carry,dirt resistant,can be used repeatedly and for a long time. Applicable to most people who are engaged in different jobs, such as doctors, office work, and some special jobs, such as laboratory workers, medical staff, etc.","Giant Whale",,,false,,,,,shopify,9,continue,20.00,15.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Whitemaskhook_c02ea7c4-4df7-4682-800c-29fe51f366b2_1080x1080_pad_ffffff.png.jpg?v=1645787638
portable-and-reliable-fingertip-pulse-oximeter-accurate-heart-rate-monitor,"Digital Portable and Reliable Fingertip Pulse Oximeter LK-87","﻿PulMulti-function: Digital pulse oximeter can be used to measure pulse rate, blood saturation levels accurately. Easy to Read: Support SPO2, pulse, and bar chart, you can view your result very clear with OLED display. Easy to Use: Accurate and reliable, one-button operation, just clip it on to your finger and turn it on at the press of a button. Automatic power off after 5s when not in use. Widely Applicable: Suitable for everyday use. Widely used in family, bar, physical care in sports, etc. Compact Size: The oximeter is lightweight and portable. Features One button Operation Two power modes which Automatically switch Three Measure Parameters : SPO2, PR, PI Four Identification Hearbeat, Pulse Bargraph, Buzzer, Battery Eight Seconds Automatic Power Off","Sajid Gull",,,false,,,,,shopify,500,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/pulseoxiometer_363c8ae5-f549-41f6-8b4b-c5eb9912b4cf_1080x1080_pad_ffffff.jpg.jpg?v=1645787644
